"b_a","M_0","V_0","K_0","R_0","b_q","b_p","p_S","p_H_cond_S","phi_E","phi_U","phi_S","h_V","gamma","N_0","E_0","z_0","C_0","social_distancing_start_time","quarantine_start_time","PCR_sens","sigma_M","beta_w_3","beta_w_2","beta_w_1","beta_w_0","g_0","g_F","sigma_epsilon","G_w_y_scaling","msg","iter_num","param_index","loglik","nfail","trace_num","loglist.se"
0.275862068965517,5,13,14,98.3361784936919,0.271809044312394,0.917107742580389,0.126344828911991,0.940382549424899,1.09,1.09,0.2,0.125,30.0305676182524,8e+06,16442.1841556779,9481.18808914097,0,17,22,0.9,1.24591106427689,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,135,-757.33639458494,,,0.000408205568270525
0.275862068965517,5,13,14,25.614060092507,0.128587222724673,0.169639258937441,0.0637641465259694,0.597508594104775,1.09,1.09,0.2,0.125,50.0299857609018,8e+06,43804.5919887231,9699.67944076373,0,17,22,0.9,0.292832645495382,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,136,-633.425569930872,,,0.0110437667997315
0.275862068965517,5,13,14,10.3494095557598,0.116621085865445,0.974166450398605,0.602309662655619,0.0849125798877133,1.09,1.09,0.2,0.125,525.506256077026,8e+06,11396.5213701783,21607.6755466356,0,17,22,0.9,0.493730321417687,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,136,-698.312855691213,,,0.00411314613654217
0.275862068965517,5,13,14,13.08096435196,0.1430054431705,0.00380805091793053,0.0993914491776936,0.185901363014482,1.09,1.09,0.2,0.125,345.049342143292,8e+06,75860.9386354163,17615.7056107918,0,17,22,0.9,0.277263568331851,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,137,-628.968433976767,,,0.00739976284189484
0.275862068965517,5,13,14,11.3450999833286,0.145822569383247,0.904559203932229,0.0751016872990493,0.663856077742144,1.09,1.09,0.2,0.125,237.41429949934,8e+06,48600.7832675956,5733.38094041825,0,17,22,0.9,0.290468518734664,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,137,-635.616427674081,,,0.00892102516738141
0.275862068965517,5,13,14,10.078894067631,0.120115734006116,0.0656118736983829,0.199502195503558,0.127792122790239,1.09,1.09,0.2,0.125,110.992611361989,8e+06,11981.3159389548,21521.3622614909,0,17,22,0.9,0.291901650198982,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,138,-635.589313163562,,,0.00891338571332774
0.275862068965517,5,13,14,7.43405528638187,0.158478777704796,0.318349170645743,0.17134458521807,0.156725507270859,1.09,1.09,0.2,0.125,3861.95561139759,8e+06,50636.9440620856,11633.7634302153,0,17,22,0.9,0.279055865497808,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,138,-628.543081809791,,,0.00930505592166304
0.275862068965517,5,13,14,10.0470506728572,0.154323599792211,0.146502817003226,0.116820963033643,0.162322641518648,1.09,1.09,0.2,0.125,68.9899438697822,8e+06,62800.5395508413,18584.1189124554,0,17,22,0.9,0.277308864635472,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,139,-629.387283532843,,,0.0106398712004327
0.275862068965517,5,13,14,33.9027606032256,0.114093894177631,0.0263073901345046,0.063712202811232,0.57965142824714,1.09,1.09,0.2,0.125,178.260533893218,8e+06,29529.4092987485,13556.9154528506,0,17,22,0.9,0.298123519043449,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,139,-635.546812341392,,,0.0118088037404432
0.275862068965517,5,13,14,7.937921361666,0.0552094284279063,0.972220750134981,0.941363067170567,0.0925370268248641,1.09,1.09,0.2,0.125,445.866823447435,8e+06,2251.78688491935,9230.76337772008,0,17,22,0.9,0.438122695146104,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,140,-735.464491277986,,,0.00951628963471877
0.275862068965517,5,13,14,12.1650679140981,0.134104689486234,0.689864577344873,0.0785180855720868,0.733737765212531,1.09,1.09,0.2,0.125,87.481781922272,8e+06,51250.8413852158,4262.7484678977,0,17,22,0.9,0.295305809264499,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,140,-632.897120707019,,,0.00576080199064221
0.275862068965517,5,13,14,5390.22775810096,0.446623028817162,0.943575153653985,0.937419231398442,0.128086314082469,1.09,1.09,0.2,0.125,171.439394239104,8e+06,41310.6825630358,14131.9549306589,0,17,22,0.9,1.27831158544551,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,141,-758.924965666633,,,0.000354612823501742
0.275862068965517,5,13,14,36.1018122920263,0.099995293570007,0.0236560256365146,0.0638355741265423,0.612967874975487,1.09,1.09,0.2,0.125,8.06139371017872,8e+06,33315.9435203518,9924.46336423617,0,17,22,0.9,0.292154063412576,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,141,-634.656093847223,,,0.0107899703128356
0.275862068965517,5,13,14,9.09535222282305,0.11008239827512,0.940010223048885,0.137065190861388,0.763791190338559,1.09,1.09,0.2,0.125,198.582483098464,8e+06,30242.6867008531,2465.31948982127,0,17,22,0.9,0.291871557210651,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,142,-633.391235978552,,,0.0069219971748328
0.275862068965517,5,13,14,38.7446403400229,0.0928589424966399,0.0226739688139787,0.0703377490345743,0.53251316673193,1.09,1.09,0.2,0.125,10.8356421626736,8e+06,4770.83506964659,17812.9917900178,0,17,22,0.9,0.308835603945357,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,142,-641.895418721535,,,0.0078967538335772
0.275862068965517,5,13,14,10.5934223704271,0.122089321360896,0.0235563420837205,0.186532966346988,0.13526093959647,1.09,1.09,0.2,0.125,31.5798825680411,8e+06,23763.1701516861,18864.5493355375,0,17,22,0.9,0.285920999303041,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,143,-632.272523217479,,,0.0129550604030491
0.275862068965517,5,13,14,31.2285844837996,0.122436272397707,0.0656431113212156,0.0607505623953456,0.627639625149433,1.09,1.09,0.2,0.125,3.8921364567873,8e+06,49742.1750344913,8836.19821528293,0,17,22,0.9,0.291550615483455,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,143,-632.627192446585,,,0.00938119358155988
0.275862068965517,5,13,14,30.6539849907969,0.125161341583999,0.0840436072439169,0.0644603333279503,0.571001524145902,1.09,1.09,0.2,0.125,16.1865386289961,8e+06,34902.5379038726,13619.4347448556,0,17,22,0.9,0.302843880870017,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,144,-638.855188452031,,,0.00772083126192352
0.275862068965517,5,13,14,9.59000553627428,0.11583413415755,0.337629353948891,0.665451413007026,0.0943631544156736,1.09,1.09,0.2,0.125,59.1471007263265,8e+06,37184.2315194362,7870.81494827919,0,17,22,0.9,0.660078365989211,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,144,-684.161084663117,,,0.00180727301848433
0.275862068965517,5,13,14,12.4080945974031,0.136971639589228,0.0367670674529439,0.112352458249638,0.130116540936882,1.09,1.09,0.2,0.125,111.3824042858,8e+06,33391.719850075,33208.1700105025,0,17,22,0.9,0.283907598364974,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,145,-632.883893052259,,,0.0163418000362158
0.275862068965517,5,13,14,35.506759480242,0.105593741412109,0.0112549537505499,0.062016613638531,0.603142180112273,1.09,1.09,0.2,0.125,48.4109267341222,8e+06,35565.6506418441,10387.8179940701,0,17,22,0.9,0.294113436181404,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,145,-633.251429033527,,,0.00803286211569723
0.275862068965517,5,13,14,12.9950496496168,0.0637663139665741,0.304798209295523,0.998053308561446,0.0555985204649647,1.09,1.09,0.2,0.125,14.003209260484,8e+06,14216.4685178698,5480.77601764386,0,17,22,0.9,0.414875589614712,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,146,-671.118823755718,,,0.0144316245067535
0.275862068965517,5,13,14,235.859375858124,0.0388285731118214,0.870905019937645,0.17242220571079,0.748104072087326,1.09,1.09,0.2,0.125,15.7616287328407,8e+06,35574.0876025038,15548.9245473512,0,17,22,0.9,1.27512404914522,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,146,-759.11312941005,,,0.000313263613419496
0.275862068965517,5,13,14,8.3904258652905,0.110578549070439,0.0338925446592418,0.327423441864077,0.108471749673901,1.09,1.09,0.2,0.125,252.553907596778,8e+06,764.230725329848,17033.8749383336,0,17,22,0.9,0.304972462887916,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,147,-640.660134263192,,,0.0136038627054113
0.275862068965517,5,13,14,3.88927178713347,0.166951763768608,0.983494144348289,0.372017203126008,0.203466129236994,1.09,1.09,0.2,0.125,440.702344218634,8e+06,26360.477703315,3586.52792412713,0,17,22,0.9,0.276913230055022,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,147,-628.034158361486,,,0.00805259120599146
0.275862068965517,5,13,14,4.52616113898522,0.174300683809376,0.938292272995636,0.254022706104774,0.160399863349621,1.09,1.09,0.2,0.125,323.208986165029,8e+06,33543.6293192846,7948.02283192766,0,17,22,0.9,0.27698702212707,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,148,-628.544613807418,,,0.0107078169332816
0.275862068965517,5,13,14,8.83573058888198,0.120469876629941,0.105301230539591,0.245327379365637,0.111598490992746,1.09,1.09,0.2,0.125,64.0183930732583,8e+06,391.655655156124,24079.043019649,0,17,22,0.9,0.295957910444573,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,148,-641.403398760315,,,0.0156755688764143
0.275862068965517,5,13,14,3.79439936056888,0.152133114644774,0.77650234319523,0.521085265956712,0.178244649181922,1.09,1.09,0.2,0.125,88.5758178870738,8e+06,18117.6332035335,3087.84910983948,0,17,22,0.9,0.277412272402022,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,149,-628.489164637684,,,0.00802628398862481
0.275862068965517,5,13,14,38.5123490526453,0.0903830660603311,0.022759251832882,0.0715073219061184,0.534021403140278,1.09,1.09,0.2,0.125,128.536681096323,8e+06,9595.71342059939,14974.320996496,0,17,22,0.9,0.308269748587806,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,149,-640.274699615901,,,0.0119158922085058
0.275862068965517,5,13,14,5.18417241750752,0.20235178497623,0.947313191819759,0.145705790721811,0.130340502230983,1.09,1.09,0.2,0.125,4.79095849514317,8e+06,55257.8550520465,19454.6138955689,0,17,22,0.9,0.274312703104222,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,150,-630.222571098417,,,0.0157266531814689
0.275862068965517,5,13,14,33.724847015311,0.103064933852708,0.058495636005655,0.0675815236775704,0.559004332216322,1.09,1.09,0.2,0.125,38.1526743792961,8e+06,23896.5582177137,13042.1193741858,0,17,22,0.9,0.29656559640094,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,150,-635.714893211331,,,0.00729626393490578
0.310344827586207,5,13,14,34.8279036221939,0.0616090153848419,0.0216745714896051,0.0851887736274906,0.612962520457361,1.09,1.09,0.2,0.125,94.9666792042836,8e+06,8780.32278132151,9957.12357729292,0,17,22,0.9,0.309628004273781,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,151,-641.806959585801,,,0.00416009229416493
0.310344827586207,5,13,14,10.3353771985,0.140710361912022,0.0788156925996077,0.124501210420348,0.16502076477031,1.09,1.09,0.2,0.125,144.044071262977,8e+06,56443.2622379231,16875.0666270809,0,17,22,0.9,0.278093822588526,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,151,-629.191927524437,,,0.00853913996434394
0.310344827586207,5,13,14,219.627499900447,0.372171223904693,0.895813576698,0.122769667494332,0.96121368174871,1.09,1.09,0.2,0.125,17.7122709737419,8e+06,16553.663631219,8717.32256075096,0,17,22,0.9,1.25474486110969,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,152,-757.329768373258,,,0.000420081621508859
0.310344827586207,5,13,14,7.43067897429007,0.114689504926893,0.795440053599863,0.216064810934096,0.864805642789003,1.09,1.09,0.2,0.125,67.3726152383737,8e+06,26275.0240383933,1055.36054740737,0,17,22,0.9,0.299009754281656,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,152,-636.802962581685,,,0.00978947544028495
0.310344827586207,5,13,14,230.778009133473,0.100168692015675,0.421529133522141,0.68635596868772,0.175832118791398,1.09,1.09,0.2,0.125,196.442452428823,8e+06,42656.5260953216,7856.61988906176,0,17,22,0.9,1.28302123615387,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,153,-757.991236206197,,,0.000379083404262372
0.310344827586207,5,13,14,13.1924234539935,0.105244222114866,0.605391406246156,0.301672679557685,0.177896215111624,1.09,1.09,0.2,0.125,144.642579665762,8e+06,8789.35205229627,25075.3887182368,0,17,22,0.9,0.493821904772013,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,153,-671.367460414324,,,0.00369071357163416
0.310344827586207,5,13,14,12.213151906787,0.110488758132459,0.747825052235457,0.0915057935477911,0.710624615454716,1.09,1.09,0.2,0.125,398.742049757674,8e+06,38989.4099701378,4180.73687791576,0,17,22,0.9,0.290318403224416,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,154,-637.839081585712,,,0.00740970063345221
0.310344827586207,5,13,14,10.3783910312172,0.121957355640043,0.0185733952807075,0.172008383245985,0.123482834749883,1.09,1.09,0.2,0.125,474.578756279583,8e+06,14404.5553158259,25500.8723084393,0,17,22,0.9,0.29055403469696,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,154,-635.212625077979,,,0.00812647084047004
0.310344827586207,5,13,14,30.700048795069,0.107836603042033,0.0232101186347099,0.0633866310168037,0.606765014951015,1.09,1.09,0.2,0.125,90.1721100301333,8e+06,39755.6658152859,9477.33748582838,0,17,22,0.9,0.29526442785494,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,155,-633.334051810694,,,0.0101426634029078
0.310344827586207,5,13,14,12.4963980144094,0.0629440672421463,0.697656044255273,0.221276833979335,0.456754977733526,1.09,1.09,0.2,0.125,183.480427526821,8e+06,17361.0965463754,4724.74679960357,0,17,22,0.9,0.342293776804206,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,155,-652.813714968393,,,0.00665165502368498
0.310344827586207,5,13,14,31.6682190850478,0.110862780887317,0.0252944015156698,0.0639768628605263,0.576598320706882,1.09,1.09,0.2,0.125,196.695264866678,8e+06,31197.9755724561,12552.8490827046,0,17,22,0.9,0.296901883654351,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,156,-635.259378679993,,,0.00939444794799371
0.310344827586207,5,13,14,9.98437978146471,0.0402620675540148,0.762303627172303,0.962502049312587,0.135014832458926,1.09,1.09,0.2,0.125,133.908207654657,8e+06,2866.14741103272,6438.71402675258,0,17,22,0.9,0.559120681653206,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,156,-678.995252360515,,,0.00129952492660744
0.310344827586207,5,13,14,5.23793266895823,0.148400732572749,0.441200162439739,0.338156421768053,0.206267211480784,1.09,1.09,0.2,0.125,92.8050355709652,8e+06,29385.9976701087,3801.19423823157,0,17,22,0.9,0.277402801416439,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,157,-628.65321176153,,,0.00853668829442772
0.310344827586207,5,13,14,7.90684500990778,0.124622953294032,0.0899938945794443,0.267718012332401,0.136472703504183,1.09,1.09,0.2,0.125,24.8629143110932,8e+06,20196.0460433588,12028.5188818738,0,17,22,0.9,0.278668179292909,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,157,-631.66480832658,,,0.0138365139400524
0.310344827586207,5,13,14,617.766628093686,0.64694515840142,0.986870153435473,0.408076253353289,0.296939124753404,1.09,1.09,0.2,0.125,363.814619740878,8e+06,45937.0568313056,13949.440941643,0,17,22,0.9,1.29627697328877,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,158,-759.206465123931,,,0.00026878089434968
0.310344827586207,5,13,14,30.2530390309031,0.0963265963285354,0.0793768283807867,0.0670707732892194,0.596483104108124,1.09,1.09,0.2,0.125,10.4803076394242,8e+06,31907.5880772545,8618.89848845398,0,17,22,0.9,0.299721967770233,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,158,-634.063587517135,,,0.00944170281611225
0.310344827586207,5,13,14,7.29596959580287,0.110354692218043,0.105239317172003,0.375089804341045,0.12208726589669,1.09,1.09,0.2,0.125,353.966017601865,8e+06,4896.26893670193,12393.1023475639,0,17,22,0.9,0.293947495999267,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,159,-636.983186446795,,,0.0121329287569588
0.310344827586207,5,13,14,9.27593831031411,0.139442138759375,0.153312763869039,0.145415863450937,0.136018522375019,1.09,1.09,0.2,0.125,41.2793780330342,8e+06,36307.074311083,21572.2545066017,0,17,22,0.9,0.280623794952803,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,159,-631.043120123867,,,0.012776004278653
0.310344827586207,5,13,14,4.6059055619328,0.191522412214304,0.920344918752522,0.182414221417537,0.161966979382745,1.09,1.09,0.2,0.125,32.4234280447372,8e+06,51227.7256807906,10462.5125937242,0,17,22,0.9,0.277234887111227,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,160,-628.019640916366,,,0.00725144226918877
0.310344827586207,5,13,14,21.2074371228435,0.0662466854515448,0.230952909234902,0.114079891776653,0.677100469158154,1.09,1.09,0.2,0.125,23.4649548957643,8e+06,18517.5563438019,5023.48918800601,0,17,22,0.9,0.305333821807539,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,160,-641.892215625656,,,0.00583237948850696
0.310344827586207,5,13,14,11.6593944977082,0.156107443923113,0.965278950863375,0.0698680244200909,0.616100724715306,1.09,1.09,0.2,0.125,8.59150725175732,8e+06,43214.3665582949,9262.70737676125,0,17,22,0.9,0.293902546513587,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,161,-637.578997552427,,,0.00802518748978952
0.310344827586207,5,13,14,30.9718690074369,0.11947669158038,0.0296501908079751,0.0637846959018966,0.56124155192708,1.09,1.09,0.2,0.125,143.449334581189,8e+06,22090.8448995338,16727.85768225,0,17,22,0.9,0.297786432249654,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,161,-637.544917987051,,,0.0105717157261268
0.310344827586207,5,13,14,31.39818670868,0.108900477542125,0.0283669787396688,0.063211396908578,0.593178113589175,1.09,1.09,0.2,0.125,67.1745809273278,8e+06,33974.7413248782,11306.7351147393,0,17,22,0.9,0.294971765708987,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,162,-634.000811207925,,,0.00963876088060957
0.310344827586207,5,13,14,5.24050320360457,0.118785713674958,0.00190462729640084,0.604447825675466,0.119206558434764,1.09,1.09,0.2,0.125,1206.27700912287,8e+06,9790.35780927723,5841.4480779586,0,17,22,0.9,0.282823396493085,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,162,-631.836643048358,,,0.0105462753089078
0.310344827586207,5,13,14,9.0943328198211,0.0718133076261501,0.212528556010799,0.945969097406129,0.0573028228058287,1.09,1.09,0.2,0.125,81.9931700389316,8e+06,13441.980520982,11254.01723505,0,17,22,0.9,0.514841498982081,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,163,-776.823711380572,,,0.00211883437869698
0.310344827586207,5,13,14,19.1018963426596,0.144163828750521,0.372704762355612,0.066690209240509,0.578878273548881,1.09,1.09,0.2,0.125,1001.58256550377,8e+06,34523.2062529209,17117.2815662984,0,17,22,0.9,0.3012509432343,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,163,-644.784551174867,,,0.0157147363692017
0.310344827586207,5,13,14,9.72308832105633,0.0988647950399801,0.935539910353024,0.134259700415414,0.716655726819676,1.09,1.09,0.2,0.125,643.150065502051,8e+06,25795.8534429805,3075.13000965426,0,17,22,0.9,0.289520721780654,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,164,-636.122121986165,,,0.00734170272386817
0.310344827586207,5,13,14,218.711152685042,0.0228136496288623,0.680967424981993,0.241165580059007,0.524421669829897,1.09,1.09,0.2,0.125,50.3945681681016,8e+06,21264.2571754496,5228.63494065064,0,17,22,0.9,1.28784975793076,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,164,-757.425730319911,,,0.000662018636557837
0.310344827586207,5,13,14,8.53203381378722,0.0943545126507441,0.676050173913738,0.712970307677797,0.081139244881579,1.09,1.09,0.2,0.125,18.0317164789412,8e+06,473.227629903732,23223.4867882148,0,17,22,0.9,0.474784011240832,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,165,-731.612850511252,,,0.00591722392999803
0.310344827586207,5,13,14,25.0412992536922,0.135732221867977,0.102361199922525,0.0617513495508465,0.59977969587399,1.09,1.09,0.2,0.125,658.86893807004,8e+06,45781.2735359529,13272.8216961137,0,17,22,0.9,0.294951672174974,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,165,-635.119228042332,,,0.00890040244898505
0.310344827586207,5,13,14,34.7516622359809,0.0768568164609264,0.0382393191381089,0.0763876638541744,0.546759782447605,1.09,1.09,0.2,0.125,575.951998283288,8e+06,6353.36815955556,13078.3676478297,0,17,22,0.9,0.313721497595988,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,166,-643.286902887164,,,0.00643886762839559
0.310344827586207,5,13,14,5.34314507265898,0.194972763863292,0.795414591394982,0.139491600800212,0.125799515458341,1.09,1.09,0.2,0.125,9.5450781574812,8e+06,53016.4657738128,23529.3872475489,0,17,22,0.9,0.277366928847371,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,166,-629.900260290159,,,0.00697466443928825
0.310344827586207,5,13,14,6.84988150080928,0.131776474766909,0.25199939921325,0.278244015609594,0.125459209831986,1.09,1.09,0.2,0.125,243.200433405947,8e+06,18111.0379909135,13162.6529510424,0,17,22,0.9,0.283785449154889,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,167,-632.105596512751,,,0.0116553910985893
0.310344827586207,5,13,14,9.30455753340692,0.175703086470406,0.998430011981293,0.0683703915256117,0.689565753081612,1.09,1.09,0.2,0.125,135.643156475026,8e+06,64612.0732977543,6057.42115023264,0,17,22,0.9,0.288372467516204,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,167,-634.210880316287,,,0.0103301296186229
0.344827586206897,5,13,14,33.3907499736675,0.0690682545653385,0.0201872801805928,0.0798898857532189,0.558629217636067,1.09,1.09,0.2,0.125,80.0943190569604,8e+06,8733.27107134058,11291.9676734635,0,17,22,0.9,0.311526340994329,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,168,-641.191992573407,,,0.0107827698515635
0.344827586206897,5,13,14,6.32564060232701,0.161541561989943,0.464887823206509,0.162384821178101,0.154602580601576,1.09,1.09,0.2,0.125,253.068497643899,8e+06,46679.5004637343,14443.0946095928,0,17,22,0.9,0.277686946796011,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,168,-629.000999152521,,,0.0105899176137504
0.344827586206897,5,13,14,6.58125662599993,0.122771954218136,0.635805986550349,0.263828618621039,0.913634201819758,1.09,1.09,0.2,0.125,690.368758590162,8e+06,26757.1554979114,922.973987545013,0,17,22,0.9,0.295860655494332,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,169,-638.887887025154,,,0.00624151836848241
0.344827586206897,5,13,14,309.073115441492,0.415341840771705,0.19782432511038,0.299684267528822,0.425173869868497,1.09,1.09,0.2,0.125,164.451908313931,8e+06,33557.5049248022,6078.96091527126,0,17,22,0.9,1.27270864537456,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,169,-757.456741939263,,,0.000715615062065698
0.344827586206897,5,13,14,7.84820090699966,0.0788512888698502,0.800009827305016,0.493117442600911,0.206385916802158,1.09,1.09,0.2,0.125,191.142648500813,8e+06,11291.4410609657,23101.2597292589,0,17,22,0.9,0.459925939585383,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,170,-679.66591846283,,,0.00199104661510003
0.344827586206897,5,13,14,24.9903224104034,0.111421538792675,0.0447679688617533,0.0783927716375668,0.485824223574287,1.09,1.09,0.2,0.125,22.758826318098,8e+06,47945.1903823708,11416.646184167,0,17,22,0.9,0.313113515732323,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,170,-637.845737794733,,,0.005695159788092
0.344827586206897,5,13,14,8.68687640955451,0.119770241823399,0.0512776906414154,0.223256171876052,0.121080698739691,1.09,1.09,0.2,0.125,43.8345644533255,8e+06,10365.6380910864,20642.2793036318,0,17,22,0.9,0.287637183884838,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,171,-635.754274136674,,,0.0114364835962364
0.344827586206897,5,13,14,28.282841845507,0.114596304812662,0.0270076254622441,0.0609896406788046,0.616129109697909,1.09,1.09,0.2,0.125,117.892924659814,8e+06,44381.1679894353,9339.04576013204,0,17,22,0.9,0.292987951946034,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,171,-636.434259796934,,,0.00910163820174587
