"b_a","M_0","V_0","K_0","R_0","b_q","b_p","p_S","p_H_cond_S","phi_E","phi_U","phi_S","h_V","gamma","N_0","E_0","z_0","C_0","social_distancing_start_time","quarantine_start_time","PCR_sens","sigma_M","beta_w_3","beta_w_2","beta_w_1","beta_w_0","g_0","g_F","sigma_epsilon","G_w_y_scaling","msg","iter_num","param_index","loglik","nfail","trace_num","loglist.se"
0,5,13,14,7.88493605191786,0.222643765424866,0.782976737516404,0.152746665277472,0.227175074305853,1.08999956753578,1.08999959091223,0.19999999738862,0.124999976033009,78.4773962281759,8000000.43503712,55427.7171189078,8721.56867933773,0,17,22,0.899999989785212,0.236641233153027,0.0121502371432947,0.981008585289137,-37.234810352874,229.40940019256,1183.29999984053,0.116200252077829,109.112100191578,0.161999983983629,"mif1",1,11,-617.247511870195,,,0.00930687473287474
0,5,13,14,11.8144452123217,0.160195233557777,0.327456015621302,0.20023677847827,0.141901097289344,1.08999994155889,1.08999996493533,0.199999980675785,0.124999990503645,62.7034715755796,8000000.12567739,29775.1226578671,17266.9043554863,0,17,22,0.899999953465968,0.244252844758357,0.0121505238962869,0.981008532983848,-37.2348100106932,229.409400026022,1183.29999959752,0.116200478749528,109.112100483506,0.161999963482675,"mif1",2,11,-622.656157247236,,,0.020727550642221
0,5,13,14,140.704496144423,0.102097370261119,0.0100607640150249,0.0609069509269482,0.711735492993634,1.08999938052423,1.08999977792378,0.199999989032202,0.124999997738963,40.1744008430992,8000000.28035726,51001.3075875356,8684.46983114073,0,17,22,0.89999997162559,0.24182952670407,0.0121503805197908,0.981008506831203,-37.2348105239643,229.409400275829,1183.29999971903,0.116200365413678,109.112100337542,0.161999994234107,"mif1",1,12,-620.551346591388,,,0.0108113736185991
0,5,13,14,9.46381702331053,0.111522756807391,0.0240551780709572,0.43254874099324,0.189858173243733,1.08999975454734,1.08999940390068,0.199999972319367,0.124999983268327,89.19373940967,8000000.589717,15264.4820385737,4337.71343056051,0,17,22,0.899999935306346,0.237700415074439,0.012150667272783,0.981008559136493,-37.2348101817836,229.409400109291,1183.29999996203,0.116200138741979,109.112100045614,0.161999973733152,"mif1",2,12,-618.481316030446,,,0.0139620714640159
0,5,13,14,2.24683251762727,0.196921926544758,0.0289124126437337,0.997689943652535,0.0680217177050626,1.08999947403001,1.08999968441801,0.199999984853993,0.124999986885986,143.628403325118,8000000.51237706,13047.7866102375,6469.13406224221,0,17,22,0.899999944386157,0.262201679038211,0.0121504522080388,0.98100854606017,-37.2348102673288,229.409400234194,1183.29999965827,0.116200082074054,109.11210026456,0.161999989108868,"mif1",1,13,-632.759652146433,,,0.00585234333564914
0,5,13,14,18.5148684079878,0.180406036431531,0.250793215052513,0.118509396723758,0.200819709016616,1.08999984805311,1.0899993103949,0.199999968141158,0.12499997241535,2913.36194413178,8000000.20301732,58342.577364101,15459.0749483403,0,17,22,0.899999980705401,0.238413011741823,0.0121501654550466,0.98100859836546,-37.2348106095096,229.409400067656,1183.29999990128,0.116200308745754,109.112100556488,0.161999968607913,"mif1",2,13,-617.804263512062,,,0.00917122098456495
0,5,13,14,11.07636578644,0.148236370718255,0.857431091085594,0.156964059038586,0.794600311662467,1.08999966104156,1.08999987142956,0.199999976497576,0.124999994121304,122.038694942825,8000000.3576972,28460.2017265785,2596.23692559794,0,17,22,0.899999998865024,0.239680476331855,0.0121503088315427,0.981008519907525,-37.2348104384192,229.409400150925,1183.29999953677,0.116200195409904,109.112100118596,0.161999978858391,"mif1",1,14,-617.808249468285,,,0.00593959916647158
0,5,13,14,62.8136499809677,0.113125084368516,0.110861358401335,0.0777220703126172,0.735809455920742,1.08999943312123,1.08999952662701,0.19999998929334,0.124999987564297,2208.14141771838,8000000.20785107,41511.7636300975,5693.60887448884,0,17,22,0.899999992622654,0.245588112393036,0.0121505194157714,0.981008540339279,-37.2348101657438,229.409400111893,1183.29999961651,0.116200376038914,109.112100369471,0.161999997117053,"mif1",2,14,-619.713777675108,,,0.0102892129359188
0,5,13,14,17.4064949982147,0.102441064382917,0.0499691886127399,0.257821797403343,0.157096020653708,1.08999980714434,1.08999990065011,0.199999972580505,0.124999973093661,154.00424961585,8000000.51721079,548.06986428819,18011.9900760079,0,17,22,0.899999956303409,0.256121826546497,0.0121502326627792,0.981008592644569,-37.2348105079246,229.409400278431,1183.29999985951,0.116200149367215,109.112100077543,0.161999976616099,"mif1",1,15,-637.588502178967,,,0.0492139371045863
0,5,13,14,146.609377993307,0.101454815123598,0.00928517294739625,0.060555736252709,0.701362248749603,1.08999962013278,1.08999971363856,0.199999997649758,0.124999980328979,1371.98274389646,8000000.36253093,51383.0521983398,8686.09414132925,0,17,22,0.899999974463031,0.242240719026819,0.0121506627922675,0.981008566491924,-37.2348103368342,229.409400028624,1183.29999998102,0.116200262703065,109.112100223507,0.161999986866576,"mif1",2,15,-621.98628415907,,,0.0127827526822522
0,5,13,14,12.3841698103582,0.112402531294868,0.0244715812526719,0.333079970577055,0.164639159803302,1.08999933961546,1.08999980714434,0.199999993471549,0.12499997671132,34.2671996595855,8000000.13051114,11162.3817360658,10076.8750637475,0,17,22,0.899999929063976,0.249320397602898,0.0121501609745311,0.981008579568246,-37.2348105934698,229.409400153527,1183.29999992026,0.116200432706839,109.112100296489,0.161999991991815,"mif1",1,16,-625.213878508481,,,0.0169827512584542
0,5,13,14,8.00167516963592,0.206954219373023,0.718840852027981,0.175285749936475,0.151401169104623,1.08999971363856,1.08999943312123,0.199999976758714,0.124999991181956,76.6892750895366,8000000.43987087,43656.3701689152,15568.2214507947,0,17,22,0.89999996538322,0.242178112105009,0.0121504477275233,0.981008527262957,-37.234810251289,229.409400320065,1183.29999967726,0.11620020603514,109.112100004561,0.16199997149086,"mif1",2,16,-621.171145208291,,,0.0127257484196987
0,5,13,14,18.0218193147076,0.120938931059663,0.0567677649161039,0.214842264328707,0.18886335952472,1.08999952662701,1.08999962013278,0.199999985115131,0.124999998417274,1230.41583062172,8000000.59455073,27229.3487158182,9371.62309784937,0,17,22,0.899999947223598,0.240881771475977,0.0121503043510272,0.981008501110312,-37.2348104223794,229.409400070258,1183.29999955576,0.11620009269929,109.112100150525,0.161999981741337,"mif1",1,17,-619.654186007,,,0.0121180030709641
0,5,13,14,11.0618267155651,0.190285548958947,0.958117374790178,0.101106172598778,0.776301728963087,1.08999990065011,1.08999999415589,0.199999968402296,0.124999983946638,3611.89702875784,8000000.285191,46606.5981063228,3632.74613538352,0,17,22,0.899999983542842,0.236108457254548,0.0121505911040194,0.981008553415602,-37.2348100801986,229.409400236796,1183.29999979876,0.116200319370989,109.112100442453,0.161999961240383,"mif1",2,17,-619.60381434017,,,0.00990419806169003
0.0344827586206897,5,13,14,40.2765180866259,0.0536035177340519,0.0550214473737685,0.194956123608479,0.679258877184385,1.08999968441801,1.08999928701846,0.199999973363919,0.124999975128594,17.0541281125245,8000000.10634241,7807.73474466811,4211.87424417912,0,17,22,0.899999960275826,0.252606842688791,0.0121504701301008,0.981008582020057,-37.234810502578,229.409400182151,1183.29999967346,0.11620026624481,109.112100319296,0.161999985264939,"mif1",1,18,-628.058882272004,,,0.0500401403038633
0.0344827586206897,5,13,14,26.0528865135947,0.134593226089912,0.0368424222807362,0.12378134442665,0.201838021145018,1.0899993103949,1.08999966104156,0.199999990076754,0.12499998959923,177.629768764074,8000000.41570214,51931.264974992,15350.6763457054,0,17,22,0.899999996595071,0.240154065525668,0.0121501833771086,0.981008529714767,-37.2348101603973,229.409400015613,1183.29999991647,0.116200492916509,109.112100027368,0.161999964763984,"mif1",2,18,-618.156633621818,,,0.00683887802466345
0.0344827586206897,5,13,14,6.3060077143032,0.164662868850843,0.50046340868567,0.359695029471153,0.376348471566228,1.08999949740645,1.08999947403001,0.199999998433172,0.124999982363912,8.26869839200876,8000000.26102227,30142.2312987821,631.6558203405,0,17,22,0.899999978435449,0.24714859782568,0.0121503267536047,0.981008555867412,-37.2348103314877,229.409400098882,1183.29999955196,0.11620015290896,109.11210046526,0.161999975014462,"mif1",1,19,-625.914105307442,,,0.0420148001801044
0.0344827586206897,5,13,14,11.7142764148633,0.185494857210424,0.473425173120804,0.136870979084701,0.298898323820611,1.08999977792378,1.08999994155889,0.199999977542128,0.124999985981571,16.5482434635217,8000000.18368235,55190.3484601063,7010.2679118008,0,17,22,0.899999969355638,0.236310917102851,0.0121502550653567,0.98100854279109,-37.2348102459424,229.409400223785,1183.29999985572,0.116200096241035,109.112100392278,0.1619999801397,"mif1",2,19,-617.046468011916,,,0.00631614530883566
0.0344827586206897,5,13,14,3.73835734251621,0.109201244346246,0.922247194879495,0.714588026149083,0.40451499821952,1.08999940390068,1.08999956753578,0.199999994254963,0.124999971510935,106.621531109166,8000000.49304206,13584.5981268784,18196.4050457133,0,17,22,0.899999933036393,0.444071628478663,0.0121505418183489,0.981008595096379,-37.2348105881232,229.409400057247,1183.29999961271,0.116200322912735,109.11210010035,0.161999959638746,"mif1",1,20,-687.551561402063,,,0.00198139051240961
0.0344827586206897,5,13,14,26.5891509513421,0.135294635911994,0.0377797246510112,0.121396709869762,0.227255330444035,1.08999996493533,1.08999938052423,0.19999996918571,0.124999978746253,28.5559917080764,8000000.3383622,58974.9016855825,11822.1169597599,0,17,22,0.89999998751526,0.238492723357908,0.0121503984418528,0.981008568943734,-37.234810074852,229.409400307054,1183.29999973421,0.116200436248585,109.112100246314,0.161999990390178,"mif1",2,20,-616.981164042965,,,0.014373559337909
0.0344827586206897,5,13,14,19.3942521287014,0.110012178300758,0.0273669187352302,0.20348081995338,0.181837108273283,1.08999973117089,1.08999933377134,0.199999983809441,0.124999998643378,225.682601637383,8000000.37703217,16796.5721083925,14268.3955992381,0,17,22,0.899999973895543,0.243626600792711,0.0121506493507209,0.981008575481896,-37.2348106308959,229.409400327872,1183.29999958234,0.116200407914622,109.112100574733,0.161999998078036,"mif1",1,21,-624.192275924545,,,0.0062912868495485
0.0344827586206897,5,13,14,95.367613775851,0.104246944716396,0.00799465406883236,0.0598382216689643,0.723640745683974,1.08999935714779,1.08999970779445,0.199999967096606,0.124999984172742,207.804015193851,8000000.06767244,55006.0719272348,8481.72432671439,0,17,22,0.899999937576299,0.239327678496848,0.0121503625977287,0.981008523176606,-37.2348102887151,229.409400161334,1183.29999982534,0.116200181242923,109.112100282805,0.161999977577081,"mif1",2,21,-621.438805813833,,,0.00802511065564739
0.0344827586206897,5,13,14,8.00535357869583,0.151060523225261,0.579933780749164,0.269452434338097,0.279140118756919,1.08999991818245,1.089999894806,0.199999992165859,0.124999976937424,128.769209392528,8000000.22235231,26656.4387376066,3768.12581149531,0,17,22,0.899999992055165,0.236419332642138,0.0121505059742248,0.981008497023961,-37.2348104598055,229.409400244603,1183.29999994684,0.116200067907073,109.112100136841,0.161999987827558,"mif1",1,22,-616.578928706847,,,0.00908734786273733
0.0344827586206897,5,13,14,86.3004093129889,0.122535020714371,0.0415401949919052,0.0580348599999433,0.715479274789252,1.08999954415934,1.0899995207829,0.199999975453024,0.12499999140806,2.59082856024621,8000000.53171203,57181.4519898493,9138.1521374037,0,17,22,0.899999955735921,0.240387367447138,0.0121502192212326,0.981008549329251,-37.2348101176247,229.409400078065,1183.29999970384,0.116200294578772,109.112100428769,0.161999967326604,"mif1",2,22,-621.961375314406,,,0.0137170306494791
0.0344827586206897,5,13,14,98.7218070674594,0.100102775392081,0.0160310244735355,0.0594673023307361,0.703140231820577,1.08999963766512,1.08999998831178,0.199999996344067,0.124999980555083,472.36699752526,8000000.60905197,33479.7384308702,13079.8295652221,0,17,22,0.89999994665611,0.243920418143686,0.0121504342859768,0.981008536252928,-37.2348100320795,229.409400286237,1183.29999988609,0.116200351246697,109.112100501751,0.161999992952797,"mif1",1,23,-625.184025923587,,,0.0259556829029395
0.0344827586206897,5,13,14,3.14668513665876,0.129967963549402,0.827661749007906,0.916558872905575,0.127062986696623,1.08999926364201,1.08999961428867,0.199999979631232,0.124999995025719,277.478493342795,8000000.29969224,3276.64567042748,5021.15173196012,0,17,22,0.899999982975354,0.25150154858572,0.012150721038969,0.981008588558218,-37.2348103742602,229.409400119699,1183.29999964309,0.116200124574998,109.112100209823,0.161999972451842,"mif1",2,23,-628.677290187421,,,0.0438289974965297
0.0344827586206897,5,13,14,15.9224683677094,0.121843054923357,0.0843252573766452,0.213509490580213,0.181153845298637,1.08999945065356,1.08999980130023,0.199999971274815,0.124999973319765,865.858729973882,8000000.4543721,24625.3335587936,11235.6185557286,0,17,22,0.899999964815732,0.244819730601275,0.0121505776624729,0.981008510100284,-37.2348105453506,229.40940003643,1183.29999976459,0.116200464582547,109.112100355787,0.161999962201365,"mif1",1,24,-620.505703959112,,,0.0103747209466954
0.0344827586206897,5,13,14,1523.98696518768,0.0821255826392439,0.982972468533562,0.628786313544465,0.19366968984709,1.0899995207829,1.08999954415934,0.19999997858668,0.124999999547793,61.6002578772229,8000000.00966749,44330.8544116577,10657.5207430092,0,17,22,0.89999993076644,1.26108943009597,0.0121504163639148,0.981008578750976,-37.2348105667369,229.409400296646,1183.29999993165,0.116200393747641,109.112100082105,0.161999991671487,"mif1",2,24,-759.562667496279,,,0.000605014637698134
0.0344827586206897,5,13,14,74.7581945083889,0.0699298186243439,0.00965573782656201,0.0980027754851347,0.724374488399002,1.089999894806,1.08999991818245,0.199999995299515,0.124999985077157,2.09890408261106,8000000.31902721,28020.1436102526,4920.36072323811,0,17,22,0.899999967085685,0.239320866240143,0.012150703116907,0.981008526445687,-37.2348102245561,229.409400130108,1183.29999968865,0.116200167075941,109.112100374033,0.161999971170533,"mif1",1,25,-620.923685192315,,,0.0151602929638198
0.0344827586206897,5,13,14,11.1493781136983,0.140555655665763,0.772809857091501,0.16407128948262,0.826251513835037,1.08999933377134,1.08999973117089,0.199999970230263,0.124999977841839,43.5035522919134,8000000.47370709,27733.8465730981,1976.62493930012,0,17,22,0.899999948926062,0.238332953976305,0.0121502729874187,0.981008500293042,-37.2348103956465,229.409400213377,1183.29999956715,0.116200053740092,109.112100519997,0.16199998142101,"mif1",2,25,-617.570504890077,,,0.00640857650542996
0.0344827586206897,5,13,14,21.2985718890531,0.125115975743602,0.0693383545690316,0.156343611481753,0.183856697770547,1.08999961428867,1.08999963766512,0.199999974408471,0.124999981459498,125.669125421427,8000000.24168729,29444.6606389744,17357.5617944616,0,17,22,0.899999994325118,0.247392803323586,0.0121506314286589,0.981008539522009,-37.234810139011,229.409400255011,1183.2999996279,0.116200337079716,109.112100009123,0.161999996796726,"mif1",1,26,-622.098478867505,,,0.0148155803936095
0.0344827586206897,5,13,14,86.5208255828024,0.116097626195558,0.0212567063969553,0.0584693627242992,0.730079728276003,1.08999998831178,1.08999926364201,0.199999991121306,0.124999995930134,18.3407126226756,8000000.55104703,59571.2223864486,8298.40402952169,0,17,22,0.899999958005874,0.241450110997501,0.0121503446756667,0.981008591827298,-37.2348104811918,229.409400088473,1183.2999998709,0.116200110408016,109.112100301051,0.161999976295771,"mif1",2,26,-619.967985434775,,,0.010709449019221
0.0344827586206897,5,13,14,6.02226811408436,0.124287670994484,0.344861691646429,0.527643551712614,0.220455940264088,1.08999942727712,1.08999945065356,0.199999982764889,0.124999988694816,702.516387147854,8000000.39636715,13157.9664175398,2868.49048726356,0,17,22,0.899999976165496,0.239757380299037,0.0121504880521628,0.981008565674654,-37.2348103101014,229.409400171742,1183.29999999241,0.116200223743866,109.112100447015,0.161999986546249,"mif1",1,27,-618.338796731099,,,0.0107595305251744
0.0344827586206897,5,13,14,8.74895681022577,0.19238938084281,0.608726778002755,0.172534935350666,0.198369906948746,1.08999980130023,1.08999982467667,0.199999999477724,0.12499997422418,7.81311293165707,8000000.08700742,45989.0587639388,9590.16261462194,0,17,22,0.899999939846251,0.239327760260823,0.0121502012991706,0.981008513369364,-37.2348106522821,229.409400005204,1183.2999997494,0.116200450415566,109.112100155087,0.161999966045294,"mif1",2,27,-616.911255216042,,,0.00816873838669458
0.0344827586206897,5,13,14,6.83364256569756,0.238453526085361,0.975187491173881,0.131187054197074,0.203182341481361,1.08999956753578,1.08999959091223,0.19999999738862,0.124999976033009,7.98888569623375,8000000.43503712,64647.3315899571,11544.2241561549,0,17,22,0.899999989785212,0.237230850200733,0.0121502371432947,0.981008585289137,-37.234810352874,229.40940019256,1183.29999984053,0.116200252077829,109.112100191578,0.161999983983629,"mif1",1,28,-618.240642217801,,,0.0104971660981152
0.0344827586206897,5,13,14,27.76697402903,0.117780884549982,0.00689905363641895,0.137224156878829,0.188283069139398,1.08999994155889,1.08999996493533,0.199999980675785,0.124999990503645,48.7998414187894,8000000.12567739,32209.3023705651,17978.6470010879,0,17,22,0.899999953465968,0.241958167812631,0.0121505238962869,0.981008532983848,-37.2348100106932,229.409400026022,1183.29999959752,0.116200478749528,109.112100483506,0.161999963482675,"mif1",2,28,-621.366151000041,,,0.0101889014465335
0.0344827586206897,5,13,14,8.35778115313419,0.106966730646034,0.0111530845625972,0.495749942606548,0.199042792112501,1.08999975454734,1.08999940390068,0.199999972319367,0.124999983268327,1333.53736397402,8000000.589717,12212.0335212071,3985.34763311509,0,17,22,0.899999935306346,0.24075470559183,0.012150667272783,0.981008559136493,-37.2348101817836,229.409400109291,1183.29999996203,0.116200138741979,109.112100045614,0.161999973733152,"mif1",1,29,-618.820747932202,,,0.0155673032666254
0.0344827586206897,5,13,14,3.64758776933498,0.117131540792363,0.0567343125040986,0.956622086324657,0.519593509905211,1.08999947403001,1.08999968441801,0.199999984853993,0.124999986885986,46.2281450962601,8000000.51237706,14112.8531069249,6695.94878756696,0,17,22,0.899999944386157,0.364477209996966,0.0121504522080388,0.98100854606017,-37.2348102673288,229.409400234194,1183.29999965827,0.116200082074054,109.11210026456,0.161999989108868,"mif1",2,29,-677.131222443662,,,0.00503399882613017
