"G_w_y_scaling","M_0","V_0","K_0","R_0","b_q","b_a","b_p","p_S","p_H_cond_S","phi_E","phi_U","phi_S","h_V","gamma","N_0","E_0","z_0","C_0","social_distancing_start_time","quarantine_start_time","PCR_sens","sigma_M","beta_w_3","beta_w_2","beta_w_1","beta_w_0","g_0","g_F","sigma_epsilon","msg","iter_num","param_index","loglik","nfail","trace_num","loglist.se"
0,5,13,14,7.89590651358858,0.107064647211943,0.916568759143567,0,0.078030839113062,0.814843942137976,1.09,1.09,0.2,0.125,106.784418750729,8e+06,18113.958113988,29248.4172153298,0,17,22,0.9,0.429699932426034,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,6,-687.675675890008,,,0.00103746971788904
0,5,13,14,16.3644717034724,0.108632734891414,0.409013621149477,0,0.0758566460864379,0.823427936190143,1.09,1.09,0.2,0.125,17.1492066254398,8e+06,4149.62568394964,36696.8064891029,0,17,22,0.9,0.447367107646566,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,7,-686.84216434863,,,0.000796645341819913
0,5,13,14,39.0224372720557,0.0692778412750098,0.404638587042489,0,0.0621789762941132,0.608821136397086,1.09,1.09,0.2,0.125,1437.02382479784,8e+06,27832.5334827509,2017.18512427761,0,17,22,0.9,0.429126701550411,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,7,-687.082303702132,,,0.00228638026744745
0,5,13,14,126.538048569782,0.275274553941361,0.981320169929619,0,0.612496889279206,0.567490406400104,1.09,1.09,0.2,0.125,3.67120954851429,8e+06,38335.399969986,26852.4338034013,0,17,22,0.9,1.31286926894882,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,8,-763.091204035741,,,0.000145367560706462
0,5,13,14,73.4409838451642,0.0972620065730661,0.454841380240182,0,0.970506785697388,0.904233462304387,1.09,1.09,0.2,0.125,81.3824881947021,8e+06,14192.5932924758,9806.57478349964,0,17,22,0.9,1.31807779519183,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,8,-763.169817361334,,,0.000129001213613762
0,5,13,14,20.0041110674347,0.102370346911062,0.279598417431618,0,0.0878806368024735,0.908832366724036,1.09,1.09,0.2,0.125,26.662050234893,8e+06,34943.4223954707,20439.3119672618,0,17,22,0.9,0.416767585042336,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,9,-689.607127698559,,,0.000798653849492234
0,5,13,14,13.1307668657235,0.0859621751696568,0.0602042071494478,0,0.372323854091712,0.564498114846957,1.09,1.09,0.2,0.125,54.7502561851252,8e+06,40243.852794925,15624.3401768491,0,17,22,0.9,0.584694535666438,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,9,-700.56031370405,,,0.000906478995024526
0,5,13,14,16.4061182999246,0.113969407595673,0.424900050753793,0,0.0683943984700398,0.840783031455958,1.09,1.09,0.2,0.125,135.948816311816,8e+06,22594.9554197111,35952.9625693716,0,17,22,0.9,0.420925317814783,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,10,-690.690615414982,,,0.000683577319838886
0,5,13,14,6.63856186267958,0.130294953045768,0.432125944303264,0,0.275888493154369,0.260610586719731,1.09,1.09,0.2,0.125,484.430400234337,8e+06,8383.44510242928,23081.1143271885,0,17,22,0.9,0.43747853428635,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,10,-685.556305010743,,,0.000869772884046569
0,5,13,14,13.1079843106634,0.147742812333625,0.539574480873402,0,0.0561554631497922,0.802047643381224,1.09,1.09,0.2,0.125,84.865782430851,8e+06,30444.747629501,42395.2294096262,0,17,22,0.9,0.434717015452713,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,11,-687.838807009385,,,0.000950244966282351
0,5,13,14,14.2664012327622,0.126730743151295,0.449438215517886,0,0.0619021322236132,0.906962763243966,1.09,1.09,0.2,0.125,48.1531307063171,8e+06,53756.2434449995,20197.2394413192,0,17,22,0.9,0.431954683762405,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,11,-688.116951339058,,,0.000638117139135729
0,5,13,14,6.93962491102053,0.128600789343703,0.478078830980408,0,0.223780181136828,0.210426460859086,1.09,1.09,0.2,0.125,193.516711522647,8e+06,35325.8744386508,9430.20465357972,0,17,22,0.9,0.423115505084481,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,12,-686.427498738531,,,0.000835863136379942
0,5,13,14,12.5516464319868,0.116577124336851,0.168867886566586,0,0.199699306000802,0.210815574127515,1.09,1.09,0.2,0.125,935.843721856503,8e+06,12394.9467124122,22324.7870839669,0,17,22,0.9,0.420998824795148,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,12,-692.973270489922,,,0.00183692317752943
0,5,13,14,7.50253884510244,0.127866206561868,0.321858903608711,0,0.298439827867981,0.276062441643045,1.09,1.09,0.2,0.125,487.060869667644,8e+06,18113.375148806,12122.9519117586,0,17,22,0.9,0.413349435995306,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,13,-688.289327124854,,,0.00147713577118687
0,5,13,14,163.835867241195,0.0396282895901685,0.566552784645634,0,0.661139489901757,0.654136359818161,1.09,1.09,0.2,0.125,67.8220069170921,8e+06,41296.5892828278,29411.771375085,0,17,22,0.9,1.31173887614371,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,13,-763.074840695684,,,8.8651936053411e-05
0,5,13,14,3.0011599488333,0.515136290159921,0.707462237609454,0,0.827396372459639,0.383634306720159,1.09,1.09,0.2,0.125,298.331062249556,8e+06,4641.94084066276,3097.21040817584,0,17,22,0.9,1.10464142039585,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,14,-748.491625751775,,,0.000474278864629532
0,5,13,14,8.99143322372602,0.0781856064588086,0.908755567194118,0,0.535978180777847,0.331618245446461,1.09,1.09,0.2,0.125,7.22608210952634,8e+06,18016.2768386905,26320.1003730371,0,17,22,0.9,1.30261941307558,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,14,-751.433784224959,,,0.000163103306255894
0,5,13,14,34.439584609312,0.103495150875344,0.320203416245607,0,0.059058839261783,0.657052616084654,1.09,1.09,0.2,0.125,26.8763725345037,8e+06,43261.2474517163,6164.16051823202,0,17,22,0.9,0.441892370262349,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,15,-687.925922793353,,,0.00135490190344812
0,5,13,14,133.153629937703,0.235712402302384,0.512913479994178,0,0.959620503222109,0.509614898364498,1.09,1.09,0.2,0.125,100.824041172103,8e+06,28233.2830853106,16857.9242276856,0,17,22,0.9,1.3148796893053,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,15,-763.121130044788,,,0.000100945357082953
0,5,13,14,6.36910370775926,0.12206939566266,0.213752261159079,0,0.515120625766289,0.271913460261665,1.09,1.09,0.2,0.125,7.14568103597063,8e+06,19774.1978987831,2776.40023188243,0,17,22,0.9,0.430738364464912,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,16,-685.611700067928,,,0.00101084317819911
0,5,13,14,5.61800263829797,0.131787300170468,0.842399367227821,0,0.11968454293656,0.171314425774683,1.09,1.09,0.2,0.125,179.329422652723,8e+06,46242.5065025616,21450.353041866,0,17,22,0.9,0.433158320082183,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,16,-686.465283977483,,,0.000926615815768953
0,5,13,14,8.02853469273497,0.142364868426313,0.511129534749119,0,0.108198247481132,0.0882800436228896,1.09,1.09,0.2,0.125,926.469946918245,8e+06,37432.4749590127,39280.9862484573,0,17,22,0.9,0.426102966444855,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,17,-687.221271006988,,,0.00110110783655611
0,5,13,14,6.31871023893665,0.0878862497378985,0.982058065426037,0,0.195573149829273,0.864938524826011,1.09,1.09,0.2,0.125,78.0913139611996,8e+06,11681.8309284005,12994.3766774587,0,17,22,0.9,0.441165170420654,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,17,-687.405756553079,,,0.00105457458421898
0.0113793103448276,5,13,14,6.68395510125018,0.130971215128333,0.540160233127024,0,0.190212142096788,0.0123738055011292,1.09,1.09,0.2,0.125,177.85259500327,8e+06,10566.403932729,28143.2096371885,0,17,22,0.9,0.385736017186039,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,18,-674.6859102607,,,0.00199504011912919
0.0113793103448276,5,13,14,8.73506423057168,0.125264804883534,0.371853835734537,0,0.193746621626097,0.0288659046276794,1.09,1.09,0.2,0.125,62.8543676207693,8e+06,40585.8963895482,10109.429782732,0,17,22,0.9,0.392438559247162,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,18,-674.214396574903,,,0.00139715152059056
0.0113793103448276,5,13,14,4.04868974936499,0.150724945866327,0.579246024684758,0,0.492812211187988,0.00654326547082505,1.09,1.09,0.2,0.125,13.0114046346725,8e+06,764.235509727846,18978.8192109615,0,17,22,0.9,0.394430023069589,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,19,-674.960978536282,,,0.00152731982409668
0.0113793103448276,5,13,14,46.2381448650196,0.0928141805926189,0.250331950863022,0,0.0646074212169138,0.587027619438962,1.09,1.09,0.2,0.125,4.63902762657873,8e+06,15048.1086021748,13495.1714817292,0,17,22,0.9,0.428980880004573,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,19,-683.762532789286,,,0.00172907891357295
0.0113793103448276,5,13,14,5.3143121595388,0.152233405045996,0.843412061402151,0,0.0924992000222371,0.0183877768947121,1.09,1.09,0.2,0.125,34.7494853008041,8e+06,50170.733847368,38095.5167083836,0,17,22,0.9,0.387684832993775,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,20,-674.120651785897,,,0.00271358459253593
0.0113793103448276,5,13,14,107.454276822221,0.125283674731529,0.0190016343433182,0,0.0597811711207417,0.757808342977634,1.09,1.09,0.2,0.125,311.737350166245,8e+06,39364.6460226137,25905.7322339344,0,17,22,0.9,0.446403275091185,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,20,-683.687903828929,,,0.000810278159599391
0.0113793103448276,5,13,14,8.15266503406134,0.158634029965017,0.898566584360901,0,0.0521984494722662,0.799141565304064,1.09,1.09,0.2,0.125,251.961519316314,8e+06,48396.0538903508,35753.1066298685,0,17,22,0.9,0.444424817396608,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,21,-682.488722716815,,,0.00120236404057736
0.0113793103448276,5,13,14,10.9656304614328,0.132527034638816,0.0365385640570827,0,0.293032697725533,0.0141303595433295,1.09,1.09,0.2,0.125,42.7851493985294,8e+06,18890.4973648881,16329.0631700833,0,17,22,0.9,0.393288236464485,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,21,-674.491131972599,,,0.00231497526367546
0.0113793103448276,5,13,14,6.86662308344053,0.076076117806042,0.988562866340556,0,0.285102501936821,0.88357623652675,1.09,1.09,0.2,0.125,406.202406962504,8e+06,11792.6791441683,5094.29745423522,0,17,22,0.9,0.437169722257249,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,22,-684.235490805895,,,0.000814318929058408
0.0113793103448276,5,13,14,9.06300921731473,0.134465757070274,0.288012766424814,0,0.199581924893242,0.0162304682885544,1.09,1.09,0.2,0.125,36.8167080274488,8e+06,27101.0870837337,20429.9894545478,0,17,22,0.9,0.387288656017542,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,22,-674.649757453546,,,0.00221787001440139
0.0113793103448276,5,13,14,2.39985910392399,0.197507626528903,0.495956804563836,0,0.962681012633451,0.776997318516874,1.09,1.09,0.2,0.125,562.825902531689,8e+06,28448.0877615329,9196.82668810197,0,17,22,0.9,0.476510532139435,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,23,-692.012297296081,,,0.000448756332149894
0.0113793103448276,5,13,14,10.1130396171775,0.112834599601555,0.979392921066446,0,0.0644565686710386,0.639927919371407,1.09,1.09,0.2,0.125,42.6253672443977,8e+06,15609.4395226468,25199.2957801191,0,17,22,0.9,0.415050579835339,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,23,-684.508722766525,,,0.0013744501106988
0.0113793103448276,5,13,14,24.9820541772808,0.071056609206366,0.630308634308809,0,0.0700681979331481,0.55141417167218,1.09,1.09,0.2,0.125,128.433093964447,8e+06,29017.4435605544,1524.95020463816,0,17,22,0.9,0.401088206887251,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,24,-673.428864013896,,,0.00166654797828213
0.0113793103448276,5,13,14,119.215309776353,0.209483599606985,0.965941256065845,0,0.693601671354986,0.268509042099778,1.09,1.09,0.2,0.125,4.51616407110274,8e+06,39518.7831869886,25475.0031269162,0,17,22,0.9,1.30172762206886,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,24,-762.778283308708,,,0.000141262074863456
0.0113793103448276,5,13,14,71.2463288291875,0.180379427352879,0.603974573368976,0,0.908248171567247,0.230511112436798,1.09,1.09,0.2,0.125,187.954858226913,8e+06,14486.2152748883,9330.63893300595,0,17,22,0.9,1.31264530650483,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,25,-762.775094868798,,,0.000152690855865823
0.0113793103448276,5,13,14,50.893680329026,0.0216040747039152,0.687707029472381,0,0.142100623941229,0.356962554154152,1.09,1.09,0.2,0.125,717.901846558082,8e+06,1867.07345263145,873.00878799723,0,17,22,0.9,0.417644267115119,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,25,-669.74881545828,,,0.00378813549003419
0.0113793103448276,5,13,14,10.9990636809185,0.126363031272597,0.301816998074339,0,0.148996871239517,0.0240121542538934,1.09,1.09,0.2,0.125,51.2031125772863,8e+06,45041.8822534969,15206.0390981498,0,17,22,0.9,0.392205797278668,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,26,-673.856609171965,,,0.00190622165419123
0.0113793103448276,5,13,14,28.1793059153273,0.118726256267466,0.26793254575785,0,0.0619661218704516,0.721977387249713,1.09,1.09,0.2,0.125,128.709285403473,8e+06,21229.1351268506,32880.1844436411,0,17,22,0.9,0.417681972400017,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,26,-687.668145960573,,,0.0015469446473625
0.0113793103448276,5,13,14,14.6041631821372,0.110575749980724,0.77435441065517,0,0.0723191807178136,0.506107082995852,1.09,1.09,0.2,0.125,869.991820059109,8e+06,6376.29929073706,22386.0189137919,0,17,22,0.9,0.422913389775194,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,27,-683.95033224398,,,0.00107062206320651
0.0113793103448276,5,13,14,17.530963114076,0.0931351470617935,0.922337012769528,0,0.0635518439996148,0.542526808131339,1.09,1.09,0.2,0.125,17.7260736510069,8e+06,31216.1767607323,2960.5334464446,0,17,22,0.9,0.402185796845702,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,27,-679.509568590589,,,0.00189541109280737
0.0113793103448276,5,13,14,8.3314859003163,0.141661678426185,0.97643043032071,0,0.0606849000846767,0.656932933387917,1.09,1.09,0.2,0.125,1636.2707719393,8e+06,25852.5329284371,32382.145348143,0,17,22,0.9,0.402691192643457,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,28,-690.93308556007,,,0.000715456256912001
0.0113793103448276,5,13,14,19.0086308570018,0.119777006367361,0.522875441154392,0,0.0604042554424781,0.663195410934865,1.09,1.09,0.2,0.125,7.18788028866366,8e+06,54406.3141807673,12595.9116210706,0,17,22,0.9,0.421594730767455,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,28,-685.039426418977,,,0.00125779776163146
0.0113793103448276,5,13,14,71.5643216828961,0.115661813378766,0.0829941116984223,0,0.0638766326760952,0.634326893984415,1.09,1.09,0.2,0.125,480.939916565289,8e+06,10762.0241343743,28744.172521689,0,17,22,0.9,0.445659169032496,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,29,-685.097021602613,,,0.000987121312337977
0.0113793103448276,5,13,14,10.8970781636966,0.127790823616808,0.0266684044567836,0,0.313223900759949,0.0167637048219176,1.09,1.09,0.2,0.125,96.6282557310657,8e+06,19387.4220361584,12350.2297984703,0,17,22,0.9,0.39281095144226,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,29,-674.250710601159,,,0.00159864596059023
0.0113793103448276,5,13,14,401.484682052746,0.0237768910773864,0.755112284553507,0,0.322189266246108,0.628331930267239,1.09,1.09,0.2,0.125,72.555104226668,8e+06,39869.9554060727,26464.8316216143,0,17,22,0.9,1.31671295112003,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,30,-763.01202353476,,,0.000223579480375034
0.0113793103448276,5,13,14,4.73480756966088,0.147660604053517,0.691737069853191,0,0.271771194319283,0.0122780378789617,1.09,1.09,0.2,0.125,4.20086100743447,8e+06,26006.1132106404,18847.4269845823,0,17,22,0.9,0.367821486907199,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,30,-677.037995326627,,,0.0027440933533272
0.0113793103448276,5,13,14,6.41997399160582,0.0759623580539909,0.767079149761126,0,0.787766738304134,0.228093135926964,1.09,1.09,0.2,0.125,86.5279594024624,8e+06,16151.3650330053,18885.1630442824,0,17,22,0.9,0.500114131312499,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,31,-696.731407142351,,,0.00060133092593701
0.0113793103448276,5,13,14,14.5565911090662,0.101084478148239,0.942324394950341,0,0.0588568799978766,0.602938461521896,1.09,1.09,0.2,0.125,60.6701241412567,8e+06,34399.540651753,5423.29991693681,0,17,22,0.9,0.438938868814301,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,31,-676.624081889575,,,0.00173947651124503
0.0113793103448276,5,13,14,10.4397818789365,0.0980972636804416,0.281737073085047,0,0.971958636430784,0.0543355068076834,1.09,1.09,0.2,0.125,82.1804435303592,8e+06,27814.0724402939,13459.9386973304,0,17,22,0.9,0.54826122970119,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,32,-700.370054314372,,,0.000458723100826146
0.0113793103448276,5,13,14,14.647765614833,0.110875939200562,0.429141923151258,0,0.0805640284141279,0.969631611008675,1.09,1.09,0.2,0.125,4.76448736978957,8e+06,4433.14177944515,35983.3490938703,0,17,22,0.9,0.422243807318305,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,32,-688.067768134492,,,0.000928640215624207
0.0113793103448276,5,13,14,8.38927569383342,0.111680547454259,0.055133750460307,0,0.445780203256322,0.031343870865139,1.09,1.09,0.2,0.125,336.317721237839,8e+06,19389.1719028179,2945.44005556095,0,17,22,0.9,0.40235060814979,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,33,-673.699666818379,,,0.00164923691196447
0.0113793103448276,5,13,14,10.4554709665538,0.123258878425042,0.870274441326448,0,0.0610938872597283,0.693781295570279,1.09,1.09,0.2,0.125,60.8191498338814,8e+06,50672.178216134,16278.4248961806,0,17,22,0.9,0.428951172871181,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,33,-683.128395824226,,,0.00113421833905952
0.0113793103448276,5,13,14,4.34916708674156,0.113079422821942,0.996134809429692,0,0.38711223747786,0.0161002617398095,1.09,1.09,0.2,0.125,27.9072695318678,8e+06,11508.0191146185,9632.19423264308,0,17,22,0.9,0.404563244099729,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,34,-673.435959524861,,,0.00130312636106684
0.0227586206896552,5,13,14,4.62606021677271,0.0986571657525464,0.586951699786177,0,0.807069990048288,0.288805433464489,1.09,1.09,0.2,0.125,20.6677054110329,8e+06,13295.3261986689,28864.9325135111,0,17,22,0.9,0.494426611233835,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,34,-693.725659673359,,,0.00104402645442832
0.0227586206896552,5,13,14,9.71301205381327,0.13291984114074,0.371919400584278,0,0.136258451445749,0.0152222957394668,1.09,1.09,0.2,0.125,19.9775473288095,8e+06,45499.634628366,19118.3835351217,0,17,22,0.9,0.351692049115763,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,35,-661.034232477116,,,0.0040527056721159
0.0227586206896552,5,13,14,4.13104143783148,0.118661676368579,0.810397383418685,0,0.685732198703002,0.757356590541223,1.09,1.09,0.2,0.125,99.8082782148727,8e+06,21070.7711491408,3490.46548299982,0,17,22,0.9,0.433814103535189,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,35,-686.390009024437,,,0.00117535950509078
0.0227586206896552,5,13,14,31.1128259328054,0.103620631344021,0.343030501270094,0,0.0654708060102042,0.57892963462604,1.09,1.09,0.2,0.125,475.254037638373,8e+06,21988.5249681069,14746.3061105158,0,17,22,0.9,0.419186049673415,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,36,-678.329611396424,,,0.00127449390139874
0.0227586206896552,5,13,14,5.05311614900798,0.153486459301747,0.818658706642022,0,0.106472717345975,0.00812052354949438,1.09,1.09,0.2,0.125,90.5272355278532,8e+06,47861.0765780447,36916.9218307392,0,17,22,0.9,0.356641324342225,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",2,36,-660.545134289754,,,0.0056740682167667
0.0227586206896552,5,13,14,101.149576823077,0.12395979823383,0.0441318302320529,0,0.0634466933346795,0.57689070372014,1.09,1.09,0.2,0.125,216.492679144385,8e+06,34682.2783056361,17060.8471422319,0,17,22,0.9,0.424272604772119,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,"mif1",1,37,-678.493339130867,,,0.00167005649317887
