"b_a","M_0","V_0","K_0","R_0","b_q","b_p","p_S","p_H_cond_S","phi_E","phi_U","phi_S","h_V","gamma","N_0","E_0","z_0","C_0","social_distancing_start_time","quarantine_start_time","PCR_sens","sigma_M","beta_w_3","beta_w_2","beta_w_1","beta_w_0","g_0","g_F","sigma_epsilon","G_w_y_scaling","msg","iter_num","param_index","loglik","nfail","trace_num","loglist.se"
0,5,13,14,152.480834606394,0.0736398234780184,0.0131567422413285,0.0780060597282551,0.557082242101492,1.09,1.09,0.2,0.125,6.47500921395854,8e+06,20702.1241390015,9602.84866547092,0,17,22,0.9,0.27337594216865,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,8,-624.302503500054,,,0.00361464443009093
0,5,13,14,6.35642269744184,0.123396223507582,0.298679167700476,0.536340022547963,0.11587132976003,1.09,1.09,0.2,0.125,18.7027391811049,8e+06,5628.80300100902,8663.94564068433,0,17,22,0.9,0.277564136174607,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,9,-628.09887487204,,,0.00452133881495566
0,5,13,14,10.8634432071997,0.146861653047346,0.242136310271911,0.262681053062877,0.123874616560524,1.09,1.09,0.2,0.125,24.4146738248126,8e+06,24713.2383256898,12539.5003811541,0,17,22,0.9,0.273238260867515,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,9,-623.407150258756,,,0.00238485302283973
0,5,13,14,13.6485181293225,0.139026904784255,0.115820284831624,0.243361644607975,0.139729037582751,1.09,1.09,0.2,0.125,12.7984988165028,8e+06,30154.3691255691,10664.8083577047,0,17,22,0.9,0.271178503588634,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,10,-622.869303626034,,,0.00296245095895423
0,5,13,14,70.8389272371934,0.0575628150755708,0.0674596706524116,0.125164154921777,0.597675841518566,1.09,1.09,0.2,0.125,58.0262202438047,8e+06,14412.1762985131,5268.32224472951,0,17,22,0.9,0.27931956761111,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,10,-628.515898798422,,,0.00518675356199605
0,5,13,14,22.2856234243053,0.166210838519082,0.786279601201229,0.0867487444154729,0.529490560255544,1.09,1.09,0.2,0.125,2.26731222021252,8e+06,35172.99938796,10662.9088577936,0,17,22,0.9,0.285438445608372,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,11,-639.582312652882,,,0.00439740391477273
0,5,13,14,126.320960391355,0.0958561002061977,0.0437741304229718,0.0750084017946197,0.520850208014597,1.09,1.09,0.2,0.125,13.8814298721999,8e+06,15041.6881602576,14948.4594440273,0,17,22,0.9,0.2805715763205,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,11,-627.157315508912,,,0.00527621841334348
0,5,13,14,17.4369486738942,0.139598418692632,0.077188033968609,0.194289885843976,0.137427390005151,1.09,1.09,0.2,0.125,73.4963070481927,8e+06,35953.0535203203,13954.8268258926,0,17,22,0.9,0.271251193184759,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,12,-621.990807130959,,,0.00305384048948352
0,5,13,14,5.04690467952854,0.124013428257101,0.211651059713801,0.692297028624356,0.130968723165476,1.09,1.09,0.2,0.125,173.031744473121,8e+06,9420.68503445483,4049.56320578877,0,17,22,0.9,0.271832175230463,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,12,-623.549906076112,,,0.00197866579379279
0,5,13,14,4.60510961597587,0.14793448635737,0.526595995878639,0.57963722223681,0.101969767515007,1.09,1.09,0.2,0.125,23.5273231249026,8e+06,10524.2596132243,7421.59946599668,0,17,22,0.9,0.273767380653346,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,13,-624.149009016663,,,0.00300852623429261
0,5,13,14,141.072101761045,0.0185013311149073,0.749761146122787,0.368001164906264,0.330285812958464,1.09,1.09,0.2,0.125,26.1038545701242,8e+06,28123.5506720612,11523.0203362272,0,17,22,0.9,1.25041643282259,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,13,-758.870767625083,,,0.000542603958942379
0,5,13,14,20.6649042662776,0.09508306603879,0.644655060222823,0.148731121682387,0.611819620443081,1.09,1.09,0.2,0.125,47.6614203289827,8e+06,18039.9101197546,3879.73067506313,0,17,22,0.9,0.281237706483357,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,14,-626.094807076252,,,0.00516380038627073
0,5,13,14,119.60192873183,0.0840795422201918,0.0393527683803299,0.0774605128703957,0.571087760344688,1.09,1.09,0.2,0.125,105.700789247177,8e+06,25811.3265084799,8372.86560087474,0,17,22,0.9,0.275497291633864,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,14,-624.181700246633,,,0.00376335971998349
0,5,13,14,10.2301990413605,0.124783392167427,0.247634930729016,0.333586861360314,0.096819007552197,1.09,1.09,0.2,0.125,6.28996473984574,8e+06,237.881309153925,19788.475613743,0,17,22,0.9,0.289168785050236,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,15,-634.750802697234,,,0.00657052168783636
0,5,13,14,16.9138355238434,0.140219348947321,0.0800117880280443,0.198555156428961,0.138103198053531,1.09,1.09,0.2,0.125,216.62802396548,8e+06,36929.7910025358,13100.5819189547,0,17,22,0.9,0.272506274310248,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,15,-622.16958843166,,,0.00348035353343252
0,5,13,14,137.251796855003,0.0601555732392748,0.0143074484234384,0.0886638872356006,0.53897336395052,1.09,1.09,0.2,0.125,74.5400373035559,8e+06,8141.69407272078,10434.5661470701,0,17,22,0.9,0.281637192792533,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,16,-629.869411880275,,,0.0121505286689872
0,5,13,14,6.88289295684019,0.192028279155493,0.77647619649513,0.234409607799197,0.109750757615549,1.09,1.09,0.2,0.125,14.2343669289955,8e+06,30783.1164346847,16991.4175178168,0,17,22,0.9,0.273521047662516,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,16,-626.648656728827,,,0.00331500435987732
0,5,13,14,10.4165074105211,0.150354728325055,0.26570970558496,0.260941841653915,0.123505560500646,1.09,1.09,0.2,0.125,1060.14829180554,8e+06,25882.8864444723,12367.8971226934,0,17,22,0.9,0.273912409692901,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,17,-622.875706394542,,,0.00254607738307807
0,5,13,14,43.8444463144974,0.0991629526915671,0.291182169781383,0.0983199273885172,0.564366577979031,1.09,1.09,0.2,0.125,127.781385725413,8e+06,23733.2306554795,6564.76410111235,0,17,22,0.9,0.276668057958304,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,17,-624.585166711249,,,0.00482950618439936
